attribution_id,strategy_id,regime,granularity,scope,trade_count,win_rate,profit_factor,sharpe,expectancy,max_drawdown,avg_r,win_rate_shrunk,profit_factor_shrunk,sharpe_shrunk,low_confidence,model_version,qualification_run_id,created_at,recovery_factor,oos_months
3550,26,Ranging,D1,PORTFOLIO,53,0.49056603773584906,0.8909315706382259,-0.2045290154825569,-0.04882376682438364,0.10130911265336567,0.925198169508927,0.49056603773584906,0.8909315706382259,-0.2045290154825569,False,hmm-v1.0.0,7fde532c-bae1-4d43-a687-13166858af4d,2026-08-24 10:20:52.898244+00:00,-0.3025898509990899,17.41
3551,26,Trending-Down,D1,PORTFOLIO,9,0.3333333333333333,0.19036794064131868,-1.7072014588144593,-0.46926091716088014,0.041630266471135546,0.3807358812826373,0.3333333333333333,0.19036794064131868,-1.7072014588144593,False,hmm-v1.0.0,7fde532c-bae1-4d43-a687-13166858af4d,2026-08-24 10:20:52.898244+00:00,-1.0,17.41
3552,26,Trending-Up,D1,PORTFOLIO,47,0.44680851063829785,0.5342178374780339,-1.3690583206152387,-0.22240683637427427,0.14030484186387476,0.6614125606870894,0.44680851063829785,0.5342178374780339,-1.3690583206152387,False,hmm-v1.0.0,7fde532c-bae1-4d43-a687-13166858af4d,2026-08-24 10:20:52.898244+00:00,-0.7203715249777068,17.94
3553,26,UNKNOWN,D1,PORTFOLIO,320,0.4625,0.8347266284817281,-0.3974293030721276,-0.08128694601390907,0.29246335656944233,0.970087703370657,0.4625,0.8347266284817281,-0.3974293030721276,False,hmm-v1.0.0,7fde532c-bae1-4d43-a687-13166858af4d,2026-08-24 10:20:52.898244+00:00,-0.8797266957783687,65.97
3554,27,High-Vol,D1,PORTFOLIO,1,1.0,,,0.6329787234042832,0.0,,0.5833333333333334,0.32692358144001393,-0.5179043961160106,True,hmm-v1.0.0,7fde532c-bae1-4d43-a687-13166858af4d,2026-08-24 10:20:52.898244+00:00,,5.42
3555,27,UNKNOWN,D1,PORTFOLIO,5,0.4,0.2526555705658251,-0.6477798528689956,-1.2739081532368106,0.08373246740174459,0.3789833558487377,0.4,0.2526555705658251,-0.6477798528689956,False,hmm-v1.0.0,7fde532c-bae1-4d43-a687-13166858af4d,2026-08-24 10:20:52.898244+00:00,-0.7640560606526121,24.01
3556,28,High-Vol,H4,PORTFOLIO,12,0.75,2.1146347612075633,0.8780498964714163,0.14006527235299293,0.008895319577252305,0.7048782537358543,0.75,2.1146347612075633,0.8780498964714163,False,hmm-v1.0.0,7fde532c-bae1-4d43-a687-13166858af4d,2026-08-24 10:20:52.898244+00:00,1.891030732115086,17.58
3557,28,Ranging,H4,PORTFOLIO,67,0.4925373134328358,0.5726434386412612,-1.4557639663355268,-0.1637119685726871,0.10959651325784421,0.5899962701152388,0.4925373134328358,0.5726434386412612,-1.4557639663355268,False,hmm-v1.0.0,7fde532c-bae1-4d43-a687-13166858af4d,2026-08-24 10:20:52.898244+00:00,-0.9602670124088138,23.62
3558,28,Trending-Down,H4,PORTFOLIO,2,1.0,,2.429909429200906,0.3318582330265192,0.0,,0.6853146853146853,0.865650634341126,0.40114964999127717,True,hmm-v1.0.0,7fde532c-bae1-4d43-a687-13166858af4d,2026-08-24 10:20:52.898244+00:00,,5.58
3559,28,UNKNOWN,H4,PORTFOLIO,205,0.5658536585365853,0.9331661448202266,-0.19775166925555926,-0.024015305373089126,0.10477912885852594,0.7159636800775877,0.5658536585365853,0.9331661448202266,-0.19775166925555926,False,hmm-v1.0.0,7fde532c-bae1-4d43-a687-13166858af4d,2026-08-24 10:20:52.898244+00:00,-0.5143674238822764,60.02
